episode,reward,collisions,completion,steps
1,14.309860013047,0,0,200
2,30.820376394782215,0,0,200
3,21.28215506820561,0,0,200
4,21.999000549316406,0,1,1
5,21.999000549316406,0,1,1
6,41.08405855536694,0,0,200
7,9.800000119721517,0,0,200
8,21.838575726025738,0,0,200
9,22.00109100341797,0,1,1
10,87.83974710988696,0,0,200
11,21.999000549316406,0,1,1
12,18.844272460381035,0,0,200
13,-0.914553645234264,1,0,200
14,9.948598295392003,0,0,200
15,-0.16836498310274806,0,0,200
16,22.00157356262207,0,1,1
17,15.833265430293977,0,0,200
18,32.00107049473445,0,0,200
19,-2.1842337930575013,8,0,200
20,48.235364066600596,0,0,200
21,-0.19677011331077665,0,0,200
22,49.481912742427085,0,0,200
23,5.805570181692019,0,0,200
24,24.0801100730896,0,1,4
25,30.804109575081384,0,0,200
26,21.999000549316406,0,1,1
27,5.064377510396298,1,0,200
28,22.014217376708984,0,1,1
29,10.82942413550336,0,0,200
30,7.8000000938773155,0,0,200
31,4.800000055111013,0,0,200
32,16.800000210176222,0,0,200
33,10.818812690267805,0,0,200
34,44.20131874084473,0,1,13
35,21.999000549316406,0,1,1
36,-0.1936519566224888,1,0,200
37,41.90866590908263,0,0,200
38,3.408079666434787,10,0,200
39,47.83616006653756,0,0,200
40,-0.20000000949949026,0,0,200
41,22.973442752612755,0,0,200
42,-2.1211720578721724,3,0,200
43,8.804476216901094,0,0,200
44,20.979486922966316,3,0,200
45,24.063626050949097,0,1,3
46,14.226228829473257,6,0,200
47,31.821685408242047,0,0,200
48,46.87891154468525,0,0,200
49,-0.18057340535597177,0,0,200
50,21.999000549316406,0,1,1
51,7.003291058470495,0,0,200
52,11.869538520462811,0,0,200
53,10.867590607726015,0,0,200
54,-0.18914250656962395,0,0,200
55,7.974433941184543,0,0,200
56,13.93766019702889,2,0,200
57,18.823063776479103,0,0,200
58,21.9993896484375,0,1,1
59,22.80285059765447,0,0,200
60,33.838634392712265,0,0,200
61,8.13427446631249,2,0,200
62,21.153361710064928,3,0,200
63,42.244860768318176,0,1,18
64,28.140589533839375,0,0,200
65,9.803205955664453,0,0,200
66,13.113765149741084,0,0,200
67,19.83221965795383,2,0,200
68,21.83463695109822,0,0,200
69,24.49261507031042,0,1,12
70,0.12130244663057965,0,0,200
71,30.800000391085632,0,0,200
72,-2.1625332912663,5,0,200
73,0.05628820147830993,0,0,200
74,28.365472706966102,0,0,200
75,22.843601483880775,0,0,200
76,19.913223523588385,0,0,200
77,5.800000068033114,0,0,200
78,13.807521145092323,0,0,200
79,12.031404748093337,0,0,200
80,22.38406654819846,1,1,15
81,61.88469580991659,0,0,200
82,12.955453800823307,2,0,200
83,-0.20000000949949026,0,0,200
84,33.85557324672118,0,0,200
85,32.79999961913563,0,0,200
86,17.83102728088852,4,0,200
87,21.999000549316406,0,1,1
88,23.881728103384376,0,0,200
89,12.811199573217891,0,0,200
90,-2.1894554778700694,8,0,200
91,19.813969307695515,0,0,200
92,34.80377466848586,0,0,200
93,22.0004940032959,0,1,1
94,25.820033608470112,0,0,200
95,27.81167253816966,0,0,200
96,12.98100452273502,0,0,200
97,20.886642705998383,0,0,200
98,17.82228788989596,0,0,200
99,-0.19523433982976712,0,0,200
100,14.259383006487042,5,0,200
101,-0.20000000949949026,0,0,200
102,19.81149029592052,0,0,200
103,12.848595288931392,0,0,200
104,31.822527386364527,0,0,200
105,27.87819552794099,2,0,200
106,25.967906490550376,5,0,200
107,16.14029893290717,0,0,200
108,22.999195098876953,0,1,1
109,27.844998078187928,0,0,200
110,28.036632657051086,0,1,4
111,1.8597709375899285,3,0,200
112,-0.13350397406611592,0,0,200
113,28.123936235904694,0,1,8
114,22.00086212158203,0,1,1
115,20.025635676931415,0,0,200
116,-0.1987510338658467,0,0,200
117,-0.19918010782566853,0,0,200
118,17.811244274722412,14,0,200
119,4.898095314856619,0,0,200
120,35.82854748444515,0,0,200
121,10.800000132643618,0,0,200
122,13.80000017140992,0,0,200
123,31.88999602163676,0,0,200
124,-0.07813612802419811,0,0,200
125,32.438922721892595,0,1,18
126,7.807141405926814,0,0,200
127,9.800000119721517,0,0,200
128,52.998627694207244,0,0,200
129,10.997881989227608,2,0,200
130,23.800000108894892,2,0,200
131,8.025894683902152,7,0,200
132,13.80000017140992,0,0,200
133,-2.1999999369727448,2,0,200
134,11.806441421038471,0,0,200
135,41.19918716745451,11,1,23
136,-0.20000000949949026,0,0,200
137,7.869192086276598,0,0,200
138,15.986055321060121,0,0,200
139,-0.19815679540624842,0,0,200
140,-0.20000000949949026,0,0,200
141,42.00611734483391,11,0,200
142,42.816227781469934,0,0,200
143,39.274654993088916,0,0,200
144,19.14338472194504,0,0,200
145,31.148859847686253,0,1,16
146,-2.1999999369727448,2,0,200
147,13.876893322216347,0,0,200
148,9.998869010363705,0,0,200
149,5.8243476713541895,0,0,200
150,29.927347275195643,0,0,200
151,12.898620956751984,3,0,200
152,6.829480260494165,0,0,200
153,20.160998661769554,0,0,200
154,11.829399778973311,0,0,200
155,46.21303367614746,0,1,14
156,-0.20000000949949026,0,0,200
157,14.808798981248401,3,0,200
158,38.90290725801606,0,0,200
159,-0.19702873786445707,0,0,200
160,7.821118833147921,3,0,200
161,22.005624771118164,0,1,1
162,17.800000223098323,0,0,200
163,30.03027193446178,6,1,6
164,25.808543437276967,0,0,200
165,7.80000002135057,0,0,200
166,-0.19735064264386892,0,0,200
167,9.850465048104525,0,0,200
168,61.88458163116593,0,0,200
169,12.80090457858023,2,0,200
170,23.0028018951416,0,1,1
171,19.822945354972035,0,0,200
172,9.827463257825002,0,0,200
173,20.999000549316406,0,1,1
174,-2.1999999369727448,1,0,200
175,6.84464352298528,0,0,200
176,21.999000549316406,0,1,1
177,21.005346298217773,0,1,1
178,18.955903635011055,0,0,200
179,-0.20000000949949026,0,0,200
180,-0.19909944287064718,0,0,200
181,9.799999974668026,0,0,200
182,9.087951541179791,0,0,200
183,7.807318411767483,0,0,200
184,3.801568776834756,0,0,200
