episode,reward,collisions,completion,steps
1,-0.15382897068047896,0,0,200
2,5.897003467471222,0,0,200
3,23.033938979846425,0,0,200
4,8.854785835079383,0,0,200
5,22.0070743560791,0,1,1
6,16.85821082990151,0,0,200
7,20.999000549316406,0,1,1
8,20.190546502708457,0,0,200
9,-0.1133911230826925,0,0,200
10,9.084369344753213,2,0,200
11,0.027291990467347205,0,0,200
12,27.996430782717653,0,0,200
13,28.067423364613205,0,1,11
14,-0.05200835347932298,0,0,200
15,25.09283685684204,0,1,5
16,-1.2285868482431397,1,0,200
17,16.822969575405295,0,0,200
18,-0.19846936216345057,0,0,200
19,-0.9533519272372359,4,0,200
20,6.473855698364787,0,0,200
21,7.3384341488126665,0,0,200
22,22.570269021380227,0,0,200
23,7.497872928790457,0,0,200
24,14.093428083790059,0,0,200
25,7.958235853351653,0,0,200
26,51.669264814583585,0,0,200
27,10.883980186423287,0,0,200
28,13.235940070215293,0,0,200
29,4.220879173532012,0,0,200
30,0.49922274093842134,0,0,200
31,27.852943343434163,0,0,200
32,22.000750958919525,0,1,2
33,-0.18018450506497175,0,0,200
34,34.29195010662079,0,1,14
35,25.55870197643526,0,0,200
36,29.40918488870375,2,0,200
37,20.999000549316406,0,1,1
38,22.026023507118225,0,1,2
39,11.226614457307733,0,0,200
40,2.057227439236158,0,0,200
41,3.7503937388319173,0,0,200
42,8.449114088958595,0,0,200
43,12.158248724648729,0,0,200
44,16.187738377484493,0,0,200
45,31.262952169403434,0,1,14
46,19.55412341570991,1,0,200
47,24.187744995870162,0,1,7
48,17.8874013009372,3,0,200
49,21.999000549316406,0,1,1
50,19.217729523894377,0,0,200
51,21.999000549316406,0,1,1
52,35.389526665210724,0,1,15
53,24.649906632723287,0,0,200
54,11.055170059644297,0,0,200
55,14.075624187360518,0,0,200
56,16.683572042209562,2,0,200
57,25.162009716033936,0,1,5
58,27.137587872497534,0,0,200
59,21.999000549316406,0,1,1
60,25.265755664080643,0,0,200
61,5.881602668145206,0,0,200
62,21.00888442993164,0,1,1
63,11.594322207325604,2,0,200
64,9.541851260699332,0,0,200
65,23.056007959297858,3,1,10
66,9.410806081199553,2,0,200
67,22.012203216552734,0,1,1
68,21.01856231689453,0,1,1
69,20.69061099999817,0,0,200
70,18.16614428248431,0,0,200
71,22.01462173461914,0,1,1
72,21.005142211914062,0,1,1
73,3.823930174461566,0,0,200
74,42.9165490551386,2,1,102
75,22.26406198978657,2,0,200
76,17.0686064841575,0,0,200
77,-0.15029966016300023,0,0,200
78,0.16473091882653534,0,0,200
79,-0.17237128975102678,0,0,200
80,4.892366265761666,3,0,200
81,29.23583450395381,0,0,200
82,0.754353235301096,0,0,200
83,10.931613535620272,0,0,200
84,8.53129401942715,0,0,200
85,0.9359051530336728,0,0,200
86,22.00600814819336,0,1,1
87,21.733046861041657,0,0,200
88,11.782530260214116,0,0,200
89,22.003490447998047,0,1,1
90,17.80832341148198,0,0,200
91,4.121578000602312,0,0,200
92,2.4970940274070017,0,0,200
